State/UT,District,Gender,Age_Group,Missing_Count
Odisha,Jajpur,Female,Above 18,0
Odisha,Jajpur,Transgender,Below 12,0
Odisha,Jajpur,Transgender,12 to 16,0
Odisha,Jajpur,Transgender,16 to 18,0
Odisha,Jajpur,Transgender,Above 18,0
Odisha,Jharsuguda,Male,Below 12,0
Odisha,Jharsuguda,Male,12 to 16,0
Odisha,Jharsuguda,Male,16 to 18,0
Odisha,Jharsuguda,Male,Above 18,0
Odisha,Jharsuguda,Female,Below 12,0
Odisha,Jharsuguda,Female,12 to 16,0
Odisha,Jharsuguda,Female,16 to 18,0
Odisha,Jharsuguda,Female,Above 18,0
Odisha,Jharsuguda,Transgender,Below 12,0
Odisha,Jharsuguda,Transgender,12 to 16,0
Odisha,Jharsuguda,Transgender,16 to 18,0
Odisha,Jharsuguda,Transgender,Above 18,0
Odisha,Kalahandi,Male,Below 12,0
Odisha,Kalahandi,Male,12 to 16,0
Odisha,Kalahandi,Male,16 to 18,0
Odisha,Kalahandi,Male,Above 18,0
Odisha,Kalahandi,Female,Below 12,0
Odisha,Kalahandi,Female,12 to 16,0
Odisha,Kalahandi,Female,16 to 18,0
Odisha,Kalahandi,Female,Above 18,0
Odisha,Kalahandi,Transgender,Below 12,0
Odisha,Kalahandi,Transgender,12 to 16,0
Odisha,Kalahandi,Transgender,16 to 18,0
Odisha,Kalahandi,Transgender,Above 18,0
Odisha,Kandhamal,Male,Below 12,0
Odisha,Kandhamal,Male,12 to 16,0
Odisha,Kandhamal,Male,16 to 18,0
Odisha,Kandhamal,Male,Above 18,0
Odisha,Kandhamal,Female,Below 12,0
Odisha,Kandhamal,Female,12 to 16,0
Odisha,Kandhamal,Female,16 to 18,0
Odisha,Kandhamal,Female,Above 18,0
Odisha,Kandhamal,Transgender,Below 12,0
Odisha,Kandhamal,Transgender,12 to 16,0
Odisha,Kandhamal,Transgender,16 to 18,0
Odisha,Kandhamal,Transgender,Above 18,0
Odisha,Kendrapara,Male,Below 12,0
Odisha,Kendrapara,Male,12 to 16,0
Odisha,Kendrapara,Male,16 to 18,0
Odisha,Kendrapara,Male,Above 18,0
Odisha,Kendrapara,Female,Below 12,0
Odisha,Kendrapara,Female,12 to 16,0
Odisha,Kendrapara,Female,16 to 18,0
Odisha,Kendrapara,Female,Above 18,0
Odisha,Kendrapara,Transgender,Below 12,0
Odisha,Kendrapara,Transgender,12 to 16,0
Odisha,Kendrapara,Transgender,16 to 18,0
Odisha,Kendrapara,Transgender,Above 18,0
Odisha,Keonjhar,Male,Below 12,0
Odisha,Keonjhar,Male,12 to 16,0
Odisha,Keonjhar,Male,16 to 18,0
Odisha,Keonjhar,Male,Above 18,0
Odisha,Keonjhar,Female,Below 12,0
Odisha,Keonjhar,Female,12 to 16,0
Odisha,Keonjhar,Female,16 to 18,0
Odisha,Keonjhar,Female,Above 18,0
Odisha,Keonjhar,Transgender,Below 12,0
Odisha,Keonjhar,Transgender,12 to 16,0
Odisha,Keonjhar,Transgender,16 to 18,0
Odisha,Keonjhar,Transgender,Above 18,0
Odisha,Khurda,Male,Below 12,0
Odisha,Khurda,Male,12 to 16,0
Odisha,Khurda,Male,16 to 18,0
Odisha,Khurda,Male,Above 18,0
Odisha,Khurda,Female,Below 12,0
Odisha,Khurda,Female,12 to 16,0
Odisha,Khurda,Female,16 to 18,0
Odisha,Khurda,Female,Above 18,0
Odisha,Khurda,Transgender,Below 12,0
Odisha,Khurda,Transgender,12 to 16,0
Odisha,Khurda,Transgender,16 to 18,0
Odisha,Khurda,Transgender,Above 18,0
Odisha,Koraput,Male,Below 12,0
Odisha,Koraput,Male,12 to 16,0
Odisha,Koraput,Male,16 to 18,0
Odisha,Koraput,Male,Above 18,0
Odisha,Koraput,Female,Below 12,0
Odisha,Koraput,Female,12 to 16,0
Odisha,Koraput,Female,16 to 18,0
Odisha,Koraput,Female,Above 18,0
Odisha,Koraput,Transgender,Below 12,0
Odisha,Koraput,Transgender,12 to 16,0
Odisha,Koraput,Transgender,16 to 18,0
Odisha,Koraput,Transgender,Above 18,0
Odisha,Malkangiri,Male,Below 12,0
Odisha,Malkangiri,Male,12 to 16,0
Odisha,Malkangiri,Male,16 to 18,0
Odisha,Malkangiri,Male,Above 18,0
Odisha,Malkangiri,Female,Below 12,0
Odisha,Malkangiri,Female,12 to 16,0
Odisha,Malkangiri,Female,16 to 18,0
Odisha,Malkangiri,Female,Above 18,0
Odisha,Malkangiri,Transgender,Below 12,0
Odisha,Malkangiri,Transgender,12 to 16,0
Odisha,Malkangiri,Transgender,16 to 18,0
Odisha,Malkangiri,Transgender,Above 18,0
Odisha,Mayurbhanj,Male,Below 12,0
Odisha,Mayurbhanj,Male,12 to 16,0
Odisha,Mayurbhanj,Male,16 to 18,0
Odisha,Mayurbhanj,Male,Above 18,0
Odisha,Mayurbhanj,Female,Below 12,0
Odisha,Mayurbhanj,Female,12 to 16,0
Odisha,Mayurbhanj,Female,16 to 18,0
Odisha,Mayurbhanj,Female,Above 18,0
Odisha,Mayurbhanj,Transgender,Below 12,0
Odisha,Mayurbhanj,Transgender,12 to 16,0
Odisha,Mayurbhanj,Transgender,16 to 18,0
Odisha,Mayurbhanj,Transgender,Above 18,0
Odisha,Nayagarh,Male,Below 12,0
Odisha,Nayagarh,Male,12 to 16,0
Odisha,Nayagarh,Male,16 to 18,0
Odisha,Nayagarh,Male,Above 18,0
Odisha,Nayagarh,Female,Below 12,0
Odisha,Nayagarh,Female,12 to 16,0
Odisha,Nayagarh,Female,16 to 18,0
Odisha,Nayagarh,Female,Above 18,0
Odisha,Nayagarh,Transgender,Below 12,0
Odisha,Nayagarh,Transgender,12 to 16,0
Odisha,Nayagarh,Transgender,16 to 18,0
Odisha,Nayagarh,Transgender,Above 18,0
Odisha,Nabarangpur,Male,Below 12,0
Odisha,Nabarangpur,Male,12 to 16,0
Odisha,Nabarangpur,Male,16 to 18,0
Odisha,Nabarangpur,Male,Above 18,0
Odisha,Nabarangpur,Female,Below 12,0
Odisha,Nabarangpur,Female,12 to 16,0
Odisha,Nabarangpur,Female,16 to 18,0
Odisha,Nabarangpur,Female,Above 18,0
Odisha,Nabarangpur,Transgender,Below 12,0
Odisha,Nabarangpur,Transgender,12 to 16,0
Odisha,Nabarangpur,Transgender,16 to 18,0
Odisha,Nabarangpur,Transgender,Above 18,0
Odisha,Nuapada,Male,Below 12,0
Odisha,Nuapada,Male,12 to 16,0
Odisha,Nuapada,Male,16 to 18,0
Odisha,Nuapada,Male,Above 18,0
Odisha,Nuapada,Female,Below 12,0
Odisha,Nuapada,Female,12 to 16,0
Odisha,Nuapada,Female,16 to 18,0
Odisha,Nuapada,Female,Above 18,0
Odisha,Nuapada,Transgender,Below 12,0
Odisha,Nuapada,Transgender,12 to 16,0
Odisha,Nuapada,Transgender,16 to 18,0
Odisha,Nuapada,Transgender,Above 18,0
Odisha,Puri,Male,Below 12,0
Odisha,Puri,Male,12 to 16,0
Odisha,Puri,Male,16 to 18,0
Odisha,Puri,Male,Above 18,0
Odisha,Puri,Female,Below 12,0
Odisha,Puri,Female,12 to 16,0
Odisha,Puri,Female,16 to 18,0
Odisha,Puri,Female,Above 18,0
Odisha,Puri,Transgender,Below 12,0
Odisha,Puri,Transgender,12 to 16,0
Odisha,Puri,Transgender,16 to 18,0
Odisha,Puri,Transgender,Above 18,0
Odisha,Rayagada,Male,Below 12,0
Odisha,Rayagada,Male,12 to 16,0
Odisha,Rayagada,Male,16 to 18,0
Odisha,Rayagada,Male,Above 18,0
Odisha,Rayagada,Female,Below 12,0
Odisha,Rayagada,Female,12 to 16,0
Odisha,Rayagada,Female,16 to 18,0
Odisha,Rayagada,Female,Above 18,0
Odisha,Rayagada,Transgender,Below 12,0
Odisha,Rayagada,Transgender,12 to 16,0
Odisha,Rayagada,Transgender,16 to 18,0
Odisha,Rayagada,Transgender,Above 18,0
Odisha,Rourkela,Male,Below 12,0
Odisha,Rourkela,Male,12 to 16,0
Odisha,Rourkela,Male,16 to 18,0
Odisha,Rourkela,Male,Above 18,0
Odisha,Rourkela,Female,Below 12,0
Odisha,Rourkela,Female,12 to 16,0
Odisha,Rourkela,Female,16 to 18,0
Odisha,Rourkela,Female,Above 18,0
Odisha,Rourkela,Transgender,Below 12,0
Odisha,Rourkela,Transgender,12 to 16,0
Odisha,Rourkela,Transgender,16 to 18,0
Odisha,Rourkela,Transgender,Above 18,0
Odisha,Sambalpur,Male,Below 12,0
Odisha,Sambalpur,Male,12 to 16,0
Odisha,Sambalpur,Male,16 to 18,0
Odisha,Sambalpur,Male,Above 18,0
Odisha,Sambalpur,Female,Below 12,0
Odisha,Sambalpur,Female,12 to 16,0
Odisha,Sambalpur,Female,16 to 18,0
Odisha,Sambalpur,Female,Above 18,0
Odisha,Sambalpur,Transgender,Below 12,0
Odisha,Sambalpur,Transgender,12 to 16,0
Odisha,Sambalpur,Transgender,16 to 18,0
Odisha,Sambalpur,Transgender,Above 18,0
Odisha,Sonepur,Male,Below 12,0
Odisha,Sonepur,Male,12 to 16,0
Odisha,Sonepur,Male,16 to 18,0
Odisha,Sonepur,Male,Above 18,0
Odisha,Sonepur,Female,Below 12,0
Odisha,Sonepur,Female,12 to 16,0
Odisha,Sonepur,Female,16 to 18,0
Odisha,Sonepur,Female,Above 18,0
Odisha,Sonepur,Transgender,Below 12,0
Odisha,Sonepur,Transgender,12 to 16,0
Odisha,Sonepur,Transgender,16 to 18,0
Odisha,Sonepur,Transgender,Above 18,0
Odisha,SRP(Cuttack),Male,Below 12,0
Odisha,SRP(Cuttack),Male,12 to 16,0
Odisha,SRP(Cuttack),Male,16 to 18,0
Odisha,SRP(Cuttack),Male,Above 18,0
Odisha,SRP(Cuttack),Female,Below 12,0
Odisha,SRP(Cuttack),Female,12 to 16,0
Odisha,SRP(Cuttack),Female,16 to 18,0
Odisha,SRP(Cuttack),Female,Above 18,0
Odisha,SRP(Cuttack),Transgender,Below 12,0
Odisha,SRP(Cuttack),Transgender,12 to 16,0
Odisha,SRP(Cuttack),Transgender,16 to 18,0
Odisha,SRP(Cuttack),Transgender,Above 18,0
Odisha,SRP(Rourkela),Male,Below 12,0
Odisha,SRP(Rourkela),Male,12 to 16,0
Odisha,SRP(Rourkela),Male,16 to 18,0
Odisha,SRP(Rourkela),Male,Above 18,0
Odisha,SRP(Rourkela),Female,Below 12,0
Odisha,SRP(Rourkela),Female,12 to 16,0
Odisha,SRP(Rourkela),Female,16 to 18,0
Odisha,SRP(Rourkela),Female,Above 18,0
Odisha,SRP(Rourkela),Transgender,Below 12,0
Odisha,SRP(Rourkela),Transgender,12 to 16,0
Odisha,SRP(Rourkela),Transgender,16 to 18,0
Odisha,SRP(Rourkela),Transgender,Above 18,0
Odisha,Sundargarh,Male,Below 12,0
Odisha,Sundargarh,Male,12 to 16,0
Odisha,Sundargarh,Male,16 to 18,0
Odisha,Sundargarh,Male,Above 18,0
Odisha,Sundargarh,Female,Below 12,0
Odisha,Sundargarh,Female,12 to 16,0
Odisha,Sundargarh,Female,16 to 18,0
Odisha,Sundargarh,Female,Above 18,0
Odisha,Sundargarh,Transgender,Below 12,0
Odisha,Sundargarh,Transgender,12 to 16,0
Odisha,Sundargarh,Transgender,16 to 18,0
Odisha,Sundargarh,Transgender,Above 18,0
Odisha,CID CB,Male,Below 12,75
Odisha,CID CB,Male,12 to 16,150
Odisha,CID CB,Male,16 to 18,282
Odisha,CID CB,Male,Above 18,4010
Odisha,CID CB,Female,Below 12,427
Odisha,CID CB,Female,12 to 16,902
Odisha,CID CB,Female,16 to 18,2921
Odisha,CID CB,Female,Above 18,9820
Odisha,CID CB,Transgender,Below 12,0
Odisha,CID CB,Transgender,12 to 16,0
Odisha,CID CB,Transgender,16 to 18,0
Odisha,CID CB,Transgender,Above 18,0
Punjab,Amritsar Rural,Male,Below 12,1
Punjab,Amritsar Rural,Male,12 to 16,5
Punjab,Amritsar Rural,Male,16 to 18,0
Punjab,Amritsar Rural,Male,Above 18,42
Punjab,Amritsar Rural,Female,Below 12,3
Punjab,Amritsar Rural,Female,12 to 16,47
Punjab,Amritsar Rural,Female,16 to 18,31
Punjab,Amritsar Rural,Female,Above 18,43
Punjab,Amritsar Rural,Transgender,Below 12,0
Punjab,Amritsar Rural,Transgender,12 to 16,0
Punjab,Amritsar Rural,Transgender,16 to 18,0
Punjab,Amritsar Rural,Transgender,Above 18,0
Punjab,Barnala,Male,Below 12,0
Punjab,Barnala,Male,12 to 16,0
Punjab,Barnala,Male,16 to 18,0
Punjab,Barnala,Male,Above 18,0
Punjab,Barnala,Female,Below 12,0
Punjab,Barnala,Female,12 to 16,0
Punjab,Barnala,Female,16 to 18,0
Punjab,Barnala,Female,Above 18,0
Punjab,Barnala,Transgender,Below 12,0
Punjab,Barnala,Transgender,12 to 16,0
Punjab,Barnala,Transgender,16 to 18,0
Punjab,Barnala,Transgender,Above 18,0
Punjab,Batala,Male,Below 12,0
Punjab,Batala,Male,12 to 16,0
Punjab,Batala,Male,16 to 18,0
Punjab,Batala,Male,Above 18,27
Punjab,Batala,Female,Below 12,0
Punjab,Batala,Female,12 to 16,0
Punjab,Batala,Female,16 to 18,0
Punjab,Batala,Female,Above 18,0
Punjab,Batala,Transgender,Below 12,0
Punjab,Batala,Transgender,12 to 16,0
Punjab,Batala,Transgender,16 to 18,0
Punjab,Batala,Transgender,Above 18,0
Punjab,Bathinda,Male,Below 12,4
Punjab,Bathinda,Male,12 to 16,7
Punjab,Bathinda,Male,16 to 18,0
Punjab,Bathinda,Male,Above 18,49
Punjab,Bathinda,Female,Below 12,1
Punjab,Bathinda,Female,12 to 16,24
Punjab,Bathinda,Female,16 to 18,54
Punjab,Bathinda,Female,Above 18,51
Punjab,Bathinda,Transgender,Below 12,0
Punjab,Bathinda,Transgender,12 to 16,0
Punjab,Bathinda,Transgender,16 to 18,0
Punjab,Bathinda,Transgender,Above 18,0
Punjab,CP Amritsar,Male,Below 12,3
Punjab,CP Amritsar,Male,12 to 16,2
Punjab,CP Amritsar,Male,16 to 18,2
Punjab,CP Amritsar,Male,Above 18,44
Punjab,CP Amritsar,Female,Below 12,3
Punjab,CP Amritsar,Female,12 to 16,27
Punjab,CP Amritsar,Female,16 to 18,15
Punjab,CP Amritsar,Female,Above 18,38
Punjab,CP Amritsar,Transgender,Below 12,0
Punjab,CP Amritsar,Transgender,12 to 16,0
Punjab,CP Amritsar,Transgender,16 to 18,0
Punjab,CP Amritsar,Transgender,Above 18,0
Punjab,CP Jalandhar,Male,Below 12,3
Punjab,CP Jalandhar,Male,12 to 16,9
Punjab,CP Jalandhar,Male,16 to 18,3
Punjab,CP Jalandhar,Male,Above 18,180
Punjab,CP Jalandhar,Female,Below 12,1
Punjab,CP Jalandhar,Female,12 to 16,34
Punjab,CP Jalandhar,Female,16 to 18,41
Punjab,CP Jalandhar,Female,Above 18,289
Punjab,CP Jalandhar,Transgender,Below 12,0
Punjab,CP Jalandhar,Transgender,12 to 16,0
Punjab,CP Jalandhar,Transgender,16 to 18,0
Punjab,CP Jalandhar,Transgender,Above 18,0
Punjab,CP Ludhiana,Male,Below 12,8
Punjab,CP Ludhiana,Male,12 to 16,14
Punjab,CP Ludhiana,Male,16 to 18,3
Punjab,CP Ludhiana,Male,Above 18,31
Punjab,CP Ludhiana,Female,Below 12,4
Punjab,CP Ludhiana,Female,12 to 16,25
Punjab,CP Ludhiana,Female,16 to 18,16
Punjab,CP Ludhiana,Female,Above 18,32
Punjab,CP Ludhiana,Transgender,Below 12,0
Punjab,CP Ludhiana,Transgender,12 to 16,0
Punjab,CP Ludhiana,Transgender,16 to 18,0
Punjab,CP Ludhiana,Transgender,Above 18,0
Punjab,Faridkot,Male,Below 12,0
Punjab,Faridkot,Male,12 to 16,1
Punjab,Faridkot,Male,16 to 18,0
Punjab,Faridkot,Male,Above 18,2
Punjab,Faridkot,Female,Below 12,0
Punjab,Faridkot,Female,12 to 16,16
Punjab,Faridkot,Female,16 to 18,5
Punjab,Faridkot,Female,Above 18,0
Punjab,Faridkot,Transgender,Below 12,0
Punjab,Faridkot,Transgender,12 to 16,0
Punjab,Faridkot,Transgender,16 to 18,0
Punjab,Faridkot,Transgender,Above 18,0
Punjab,Fatehgarh Sahib,Male,Below 12,0
Punjab,Fatehgarh Sahib,Male,12 to 16,0
Punjab,Fatehgarh Sahib,Male,16 to 18,2
Punjab,Fatehgarh Sahib,Male,Above 18,3
Punjab,Fatehgarh Sahib,Female,Below 12,0
Punjab,Fatehgarh Sahib,Female,12 to 16,28
Punjab,Fatehgarh Sahib,Female,16 to 18,14
Punjab,Fatehgarh Sahib,Female,Above 18,24
Punjab,Fatehgarh Sahib,Transgender,Below 12,0
Punjab,Fatehgarh Sahib,Transgender,12 to 16,0
Punjab,Fatehgarh Sahib,Transgender,16 to 18,0
Punjab,Fatehgarh Sahib,Transgender,Above 18,0
Punjab,Fazilka,Male,Below 12,6
Punjab,Fazilka,Male,12 to 16,2
Punjab,Fazilka,Male,16 to 18,3
Punjab,Fazilka,Male,Above 18,59
Punjab,Fazilka,Female,Below 12,4
Punjab,Fazilka,Female,12 to 16,3
Punjab,Fazilka,Female,16 to 18,20
Punjab,Fazilka,Female,Above 18,46
Punjab,Fazilka,Transgender,Below 12,0
Punjab,Fazilka,Transgender,12 to 16,0
Punjab,Fazilka,Transgender,16 to 18,0
Punjab,Fazilka,Transgender,Above 18,0
Punjab,Ferozepur,Male,Below 12,0
Punjab,Ferozepur,Male,12 to 16,0
Punjab,Ferozepur,Male,16 to 18,0
Punjab,Ferozepur,Male,Above 18,47
Punjab,Ferozepur,Female,Below 12,1
Punjab,Ferozepur,Female,12 to 16,26
Punjab,Ferozepur,Female,16 to 18,19
Punjab,Ferozepur,Female,Above 18,38
Punjab,Ferozepur,Transgender,Below 12,0
Punjab,Ferozepur,Transgender,12 to 16,0
Punjab,Ferozepur,Transgender,16 to 18,0
Punjab,Ferozepur,Transgender,Above 18,0
Punjab,GRP,Male,Below 12,1
Punjab,GRP,Male,12 to 16,1
Punjab,GRP,Male,16 to 18,1
Punjab,GRP,Male,Above 18,7
Punjab,GRP,Female,Below 12,0
Punjab,GRP,Female,12 to 16,1
Punjab,GRP,Female,16 to 18,1
Punjab,GRP,Female,Above 18,1
Punjab,GRP,Transgender,Below 12,0
Punjab,GRP,Transgender,12 to 16,0
Punjab,GRP,Transgender,16 to 18,0
Punjab,GRP,Transgender,Above 18,0
Punjab,Gurdaspur,Male,Below 12,1
Punjab,Gurdaspur,Male,12 to 16,1
Punjab,Gurdaspur,Male,16 to 18,1
Punjab,Gurdaspur,Male,Above 18,15
Punjab,Gurdaspur,Female,Below 12,0
Punjab,Gurdaspur,Female,12 to 16,6
Punjab,Gurdaspur,Female,16 to 18,19
Punjab,Gurdaspur,Female,Above 18,10
Punjab,Gurdaspur,Transgender,Below 12,0
Punjab,Gurdaspur,Transgender,12 to 16,0
Punjab,Gurdaspur,Transgender,16 to 18,0
Punjab,Gurdaspur,Transgender,Above 18,0
Punjab,Hoshiarpur,Male,Below 12,0
Punjab,Hoshiarpur,Male,12 to 16,2
Punjab,Hoshiarpur,Male,16 to 18,9
Punjab,Hoshiarpur,Male,Above 18,95
Punjab,Hoshiarpur,Female,Below 12,0
Punjab,Hoshiarpur,Female,12 to 16,34
Punjab,Hoshiarpur,Female,16 to 18,58
Punjab,Hoshiarpur,Female,Above 18,132
Punjab,Hoshiarpur,Transgender,Below 12,0
Punjab,Hoshiarpur,Transgender,12 to 16,0
Punjab,Hoshiarpur,Transgender,16 to 18,0
Punjab,Hoshiarpur,Transgender,Above 18,0
Punjab,Jalandhar Rural,Male,Below 12,2
Punjab,Jalandhar Rural,Male,12 to 16,3
Punjab,Jalandhar Rural,Male,16 to 18,0
Punjab,Jalandhar Rural,Male,Above 18,91
Punjab,Jalandhar Rural,Female,Below 12,3
Punjab,Jalandhar Rural,Female,12 to 16,4
Punjab,Jalandhar Rural,Female,16 to 18,0
Punjab,Jalandhar Rural,Female,Above 18,136
Punjab,Jalandhar Rural,Transgender,Below 12,0
Punjab,Jalandhar Rural,Transgender,12 to 16,0
Punjab,Jalandhar Rural,Transgender,16 to 18,0
Punjab,Jalandhar Rural,Transgender,Above 18,0
Punjab,Kapurthala,Male,Below 12,2
Punjab,Kapurthala,Male,12 to 16,7
Punjab,Kapurthala,Male,16 to 18,0
Punjab,Kapurthala,Male,Above 18,19
Punjab,Kapurthala,Female,Below 12,0
Punjab,Kapurthala,Female,12 to 16,5
Punjab,Kapurthala,Female,16 to 18,2
Punjab,Kapurthala,Female,Above 18,33
Punjab,Kapurthala,Transgender,Below 12,0
Punjab,Kapurthala,Transgender,12 to 16,0
Punjab,Kapurthala,Transgender,16 to 18,0
Punjab,Kapurthala,Transgender,Above 18,0
Punjab,Khanna,Male,Below 12,2
Punjab,Khanna,Male,12 to 16,3
Punjab,Khanna,Male,16 to 18,3
Punjab,Khanna,Male,Above 18,68
Punjab,Khanna,Female,Below 12,9
Punjab,Khanna,Female,12 to 16,1
Punjab,Khanna,Female,16 to 18,12
Punjab,Khanna,Female,Above 18,62
Punjab,Khanna,Transgender,Below 12,0
Punjab,Khanna,Transgender,12 to 16,0
Punjab,Khanna,Transgender,16 to 18,0
Punjab,Khanna,Transgender,Above 18,0
Punjab,Ludhiana Rural,Male,Below 12,0
Punjab,Ludhiana Rural,Male,12 to 16,1
Punjab,Ludhiana Rural,Male,16 to 18,1
Punjab,Ludhiana Rural,Male,Above 18,17
Punjab,Ludhiana Rural,Female,Below 12,2
Punjab,Ludhiana Rural,Female,12 to 16,17
Punjab,Ludhiana Rural,Female,16 to 18,26
Punjab,Ludhiana Rural,Female,Above 18,30
Punjab,Ludhiana Rural,Transgender,Below 12,0
Punjab,Ludhiana Rural,Transgender,12 to 16,0
Punjab,Ludhiana Rural,Transgender,16 to 18,0
Punjab,Ludhiana Rural,Transgender,Above 18,0
Punjab,Mansa,Male,Below 12,0
Punjab,Mansa,Male,12 to 16,1
Punjab,Mansa,Male,16 to 18,2
Punjab,Mansa,Male,Above 18,51
Punjab,Mansa,Female,Below 12,0
Punjab,Mansa,Female,12 to 16,1
Punjab,Mansa,Female,16 to 18,0
Punjab,Mansa,Female,Above 18,21
Punjab,Mansa,Transgender,Below 12,0
Punjab,Mansa,Transgender,12 to 16,0
Punjab,Mansa,Transgender,16 to 18,0
Punjab,Mansa,Transgender,Above 18,0
Punjab,Moga,Male,Below 12,0
Punjab,Moga,Male,12 to 16,1
Punjab,Moga,Male,16 to 18,1
Punjab,Moga,Male,Above 18,78
Punjab,Moga,Female,Below 12,1
Punjab,Moga,Female,12 to 16,0
Punjab,Moga,Female,16 to 18,0
Punjab,Moga,Female,Above 18,48
Punjab,Moga,Transgender,Below 12,0
Punjab,Moga,Transgender,12 to 16,0
Punjab,Moga,Transgender,16 to 18,0
Punjab,Moga,Transgender,Above 18,0
Punjab,Muktsar,Male,Below 12,2
Punjab,Muktsar,Male,12 to 16,3
Punjab,Muktsar,Male,16 to 18,0
Punjab,Muktsar,Male,Above 18,54
Punjab,Muktsar,Female,Below 12,3
Punjab,Muktsar,Female,12 to 16,0
Punjab,Muktsar,Female,16 to 18,2
Punjab,Muktsar,Female,Above 18,136
Punjab,Muktsar,Transgender,Below 12,0
Punjab,Muktsar,Transgender,12 to 16,0
Punjab,Muktsar,Transgender,16 to 18,0
Punjab,Muktsar,Transgender,Above 18,0
Punjab,Pathankot,Male,Below 12,1
Punjab,Pathankot,Male,12 to 16,3
Punjab,Pathankot,Male,16 to 18,3
Punjab,Pathankot,Male,Above 18,38
Punjab,Pathankot,Female,Below 12,0
Punjab,Pathankot,Female,12 to 16,0
Punjab,Pathankot,Female,16 to 18,4
Punjab,Pathankot,Female,Above 18,33
Punjab,Pathankot,Transgender,Below 12,0
Punjab,Pathankot,Transgender,12 to 16,0
Punjab,Pathankot,Transgender,16 to 18,0
Punjab,Pathankot,Transgender,Above 18,0
Punjab,Patiala,Male,Below 12,10
Punjab,Patiala,Male,12 to 16,9
Punjab,Patiala,Male,16 to 18,5
Punjab,Patiala,Male,Above 18,24
Punjab,Patiala,Female,Below 12,7
Punjab,Patiala,Female,12 to 16,42
Punjab,Patiala,Female,16 to 18,72
Punjab,Patiala,Female,Above 18,51
Punjab,Patiala,Transgender,Below 12,0
Punjab,Patiala,Transgender,12 to 16,0
Punjab,Patiala,Transgender,16 to 18,0
Punjab,Patiala,Transgender,Above 18,0
Punjab,Ropar,Male,Below 12,3
Punjab,Ropar,Male,12 to 16,4
Punjab,Ropar,Male,16 to 18,1
Punjab,Ropar,Male,Above 18,40
Punjab,Ropar,Female,Below 12,2
Punjab,Ropar,Female,12 to 16,5
Punjab,Ropar,Female,16 to 18,19
Punjab,Ropar,Female,Above 18,30
Punjab,Ropar,Transgender,Below 12,0
Punjab,Ropar,Transgender,12 to 16,0
Punjab,Ropar,Transgender,16 to 18,0
Punjab,Ropar,Transgender,Above 18,0
Punjab,Sangrur,Male,Below 12,1
Punjab,Sangrur,Male,12 to 16,6
Punjab,Sangrur,Male,16 to 18,4
Punjab,Sangrur,Male,Above 18,7
Punjab,Sangrur,Female,Below 12,4
Punjab,Sangrur,Female,12 to 16,29
Punjab,Sangrur,Female,16 to 18,22
Punjab,Sangrur,Female,Above 18,19
Punjab,Sangrur,Transgender,Below 12,0
Punjab,Sangrur,Transgender,12 to 16,0
Punjab,Sangrur,Transgender,16 to 18,0
Punjab,Sangrur,Transgender,Above 18,0
Punjab,SAS Nagar,Male,Below 12,0
Punjab,SAS Nagar,Male,12 to 16,0
Punjab,SAS Nagar,Male,16 to 18,0
Punjab,SAS Nagar,Male,Above 18,0
Punjab,SAS Nagar,Female,Below 12,0
Punjab,SAS Nagar,Female,12 to 16,0
Punjab,SAS Nagar,Female,16 to 18,0
Punjab,SAS Nagar,Female,Above 18,0
Punjab,SAS Nagar,Transgender,Below 12,0
Punjab,SAS Nagar,Transgender,12 to 16,0
Punjab,SAS Nagar,Transgender,16 to 18,0
Punjab,SAS Nagar,Transgender,Above 18,0
Punjab,SBS Nagar,Male,Below 12,1
Punjab,SBS Nagar,Male,12 to 16,4
Punjab,SBS Nagar,Male,16 to 18,0
Punjab,SBS Nagar,Male,Above 18,0
Punjab,SBS Nagar,Female,Below 12,2
Punjab,SBS Nagar,Female,12 to 16,17
Punjab,SBS Nagar,Female,16 to 18,14
Punjab,SBS Nagar,Female,Above 18,0
Punjab,SBS Nagar,Transgender,Below 12,0
Punjab,SBS Nagar,Transgender,12 to 16,0
Punjab,SBS Nagar,Transgender,16 to 18,0
Punjab,SBS Nagar,Transgender,Above 18,0
Punjab,Tarn Taran,Male,Below 12,0
Punjab,Tarn Taran,Male,12 to 16,1
Punjab,Tarn Taran,Male,16 to 18,0
Punjab,Tarn Taran,Male,Above 18,51
Punjab,Tarn Taran,Female,Below 12,0
Punjab,Tarn Taran,Female,12 to 16,0
Punjab,Tarn Taran,Female,16 to 18,2
Punjab,Tarn Taran,Female,Above 18,61
Punjab,Tarn Taran,Transgender,Below 12,0
Punjab,Tarn Taran,Transgender,12 to 16,0
Punjab,Tarn Taran,Transgender,16 to 18,0
Punjab,Tarn Taran,Transgender,Above 18,0
Punjab,Bureau of Investigation,Male,Below 12,0
Punjab,Bureau of Investigation,Male,12 to 16,0
Punjab,Bureau of Investigation,Male,16 to 18,0
Punjab,Bureau of Investigation,Male,Above 18,0
Punjab,Bureau of Investigation,Female,Below 12,0
Punjab,Bureau of Investigation,Female,12 to 16,0
Punjab,Bureau of Investigation,Female,16 to 18,0
Punjab,Bureau of Investigation,Female,Above 18,0
Punjab,Bureau of Investigation,Transgender,Below 12,0
Punjab,Bureau of Investigation,Transgender,12 to 16,0
